iteration,gamma,rho
0,10.0,0.540341854095459
1,9.999746322631836,0.5319093465805054
2,9.999499320983887,0.5625085830688477
3,9.999249458312988,0.540890634059906
4,9.998995780944824,0.5698649287223816
5,9.998746871948242,0.538348913192749
6,9.998501777648926,0.5189465284347534
7,9.998250961303711,0.5355068445205688
8,9.998007774353027,0.5511754751205444
9,9.997760772705078,0.5470964908599854
10,9.997509002685547,0.535295844078064
11,9.99726676940918,0.5331093072891235
12,9.997014999389648,0.5394023656845093
13,9.996768951416016,0.5458347797393799
14,9.99652099609375,0.5456396341323853
15,9.996271133422852,0.5359199047088623
16,9.996020317077637,0.5099034309387207
17,9.995780944824219,0.5363906621932983
18,9.995529174804688,0.543324887752533
19,9.995282173156738,0.5469927787780762
20,9.995030403137207,0.5454481840133667
21,9.994784355163574,0.5348055958747864
22,9.994542121887207,0.5175265073776245
23,9.99428939819336,0.5647932291030884
24,9.994043350219727,0.5327335596084595
25,9.99378776550293,0.523037314414978
26,9.993537902832031,0.5449671745300293
27,9.993285179138184,0.5580786466598511
28,9.993042945861816,0.5406195521354675
29,9.992788314819336,0.5433950424194336
30,9.992538452148438,0.5171570777893066
31,9.992288589477539,0.5274892449378967
32,9.992037773132324,0.5308254361152649
33,9.991789817810059,0.5235759615898132
34,9.991535186767578,0.5352412462234497
35,9.991277694702148,0.5510162711143494
36,9.991025924682617,0.5423092842102051
37,9.990777015686035,0.5506740808486938
38,9.9905366897583,0.5511957406997681
39,9.990279197692871,0.545982837677002
40,9.990029335021973,0.5379582643508911
41,9.989781379699707,0.5439550876617432
42,9.989523887634277,0.5407820343971252
43,9.989266395568848,0.5500833988189697
44,9.989013671875,0.5309393405914307
45,9.988777160644531,0.5424915552139282
46,9.988531112670898,0.5436713695526123
47,9.98828125,0.5524406433105469
48,9.988035202026367,0.534655749797821
49,9.987784385681152,0.5438306331634521
50,9.987527847290039,0.535448431968689
51,9.987279891967773,0.5546021461486816
52,9.987031936645508,0.5550209879875183
53,9.986778259277344,0.5443772077560425
54,9.98652458190918,0.5482896566390991
55,9.98627758026123,0.5647171139717102
56,9.986024856567383,0.5450247526168823
57,9.985776901245117,0.5403690338134766
58,9.985528945922852,0.5297713279724121
59,9.985296249389648,0.5554129481315613
60,9.985050201416016,0.5096474885940552
61,9.984806060791016,0.5455108880996704
62,9.984562873840332,0.5303655862808228
63,9.984306335449219,0.524907112121582
64,9.984057426452637,0.5452886819839478
65,9.983807563781738,0.5525466799736023
66,9.983556747436523,0.5686627626419067
67,9.983308792114258,0.5244196653366089
68,9.983060836791992,0.5023617744445801
69,9.982809066772461,0.5418655872344971
70,9.982553482055664,0.5231294631958008
71,9.982298851013184,0.5333685874938965
72,9.982050895690918,0.5528640747070312
73,9.981800079345703,0.5052486658096313
74,9.98155403137207,0.5377907752990723
75,9.98131275177002,0.5187156200408936
76,9.981053352355957,0.5635634660720825
77,9.980807304382324,0.552303671836853
78,9.98055648803711,0.5430141091346741
79,9.980308532714844,0.5132635831832886
80,9.980064392089844,0.5543479323387146
81,9.979816436767578,0.5195845365524292
82,9.97956657409668,0.5332269072532654
83,9.979317665100098,0.5268080234527588
84,9.979073524475098,0.5330489277839661
85,9.978816986083984,0.5524032711982727
86,9.97856330871582,0.5385924577713013
87,9.978317260742188,0.5394361019134521
88,9.978062629699707,0.5347940921783447
89,9.977810859680176,0.5432637929916382
90,9.977563858032227,0.5573297739028931
91,9.977313995361328,0.521762490272522
92,9.977066993713379,0.5552247762680054
93,9.976825714111328,0.5603499412536621
94,9.976578712463379,0.5551693439483643
95,9.976326942443848,0.541370689868927
96,9.976078033447266,0.5304704904556274
97,9.975821495056152,0.577965497970581
98,9.975579261779785,0.5271359086036682
99,9.975322723388672,0.5370092391967773
100,9.975086212158203,0.5526773929595947
101,9.974837303161621,0.5463830232620239
102,9.97458267211914,0.5285719037055969
103,9.97432804107666,0.5207129716873169
104,9.974084854125977,0.5429781079292297
105,9.973844528198242,0.5383472442626953
106,9.973597526550293,0.5356762409210205
107,9.97335433959961,0.5632583498954773
108,9.973105430603027,0.5321061015129089
109,9.972851753234863,0.5350407361984253
110,9.972601890563965,0.5499279499053955
111,9.972346305847168,0.5329058170318604
112,9.972100257873535,0.5402405261993408
113,9.971854209899902,0.5733271837234497
114,9.971606254577637,0.5364772081375122
115,9.971352577209473,0.5480465888977051
116,9.97110652923584,0.5221318006515503
117,9.97084903717041,0.5249415636062622
118,9.970592498779297,0.5528085231781006
119,9.970338821411133,0.5178129076957703
120,9.970088005065918,0.5523945093154907
121,9.969841957092285,0.5398615598678589
122,9.969593048095703,0.5231235027313232
123,9.969350814819336,0.5277070999145508
124,9.969101905822754,0.5160924196243286
125,9.96884822845459,0.534460186958313
126,9.968605041503906,0.546532392501831
127,9.968356132507324,0.5513172149658203
128,9.96810245513916,0.5542318820953369
129,9.967846870422363,0.5581855773925781
130,9.967601776123047,0.5325300693511963
131,9.967361450195312,0.5325635075569153
132,9.967114448547363,0.5566079616546631
133,9.966863632202148,0.5649282336235046
134,9.966615676879883,0.5399907827377319
135,9.966358184814453,0.5747984647750854
136,9.966111183166504,0.5250400900840759
137,9.965866088867188,0.5537962913513184
138,9.96561336517334,0.5351306200027466
139,9.965364456176758,0.5368273854255676
140,9.965113639831543,0.5464258790016174
141,9.964866638183594,0.5419721603393555
142,9.964615821838379,0.5179108381271362
143,9.964369773864746,0.5434703826904297
144,9.964122772216797,0.5305088758468628
145,9.963873863220215,0.5272493362426758
146,9.963622093200684,0.5473430156707764
147,9.963380813598633,0.5312656164169312
148,9.963136672973633,0.5219821929931641
149,9.962881088256836,0.544867992401123
150,9.962634086608887,0.5500150918960571
151,9.96238899230957,0.5365594029426575
152,9.962139129638672,0.5351052284240723
153,9.96188735961914,0.5387202501296997
154,9.96163272857666,0.5513840913772583
155,9.961381912231445,0.5722253918647766
156,9.961134910583496,0.532770037651062
157,9.960887908935547,0.529150128364563
158,9.960638046264648,0.5431661605834961
159,9.960387229919434,0.5397563576698303
160,9.96013355255127,0.5360997915267944
161,9.959882736206055,0.5483049154281616
162,9.959640502929688,0.5332422852516174
163,9.959390640258789,0.5449721813201904
164,9.959136009216309,0.5450794100761414
165,9.958885192871094,0.5309752821922302
166,9.95864200592041,0.5312703847885132
167,9.958389282226562,0.557127058506012
168,9.958139419555664,0.5470361709594727
169,9.957891464233398,0.5139259696006775
170,9.957646369934082,0.5337646007537842
171,9.957393646240234,0.5582883358001709
172,9.957148551940918,0.5293706059455872
173,9.956896781921387,0.5562561750411987
174,9.956645011901855,0.5481452345848083
175,9.956393241882324,0.533627986907959
176,9.956138610839844,0.552423357963562
177,9.955888748168945,0.5529910326004028
178,9.95564079284668,0.5473940372467041
179,9.955391883850098,0.5309593677520752
180,9.955143928527832,0.5393588542938232
181,9.954893112182617,0.5341000556945801
182,9.954649925231934,0.5416791439056396
183,9.954401969909668,0.5394408702850342
184,9.954148292541504,0.5504127740859985
185,9.953904151916504,0.5353421568870544
186,9.953656196594238,0.5478842258453369
187,9.95340347290039,0.5297908782958984
188,9.95314884185791,0.5259557962417603
189,9.952890396118164,0.5404484272003174
190,9.952637672424316,0.5162324905395508
191,9.952383995056152,0.5463627576828003
192,9.952140808105469,0.5506126880645752
193,9.951889991760254,0.5493669509887695
194,9.951642990112305,0.5516016483306885
195,9.951387405395508,0.5258682370185852
196,9.951131820678711,0.5354086756706238
197,9.950876235961914,0.5309504270553589
198,9.95062255859375,0.5392476916313171
199,9.950371742248535,0.548521876335144
200,9.950119018554688,0.5574512481689453
201,9.949869155883789,0.539237380027771
202,9.949613571166992,0.5415963530540466
203,9.949369430541992,0.5663449764251709
204,9.949119567871094,0.5323536396026611
205,9.948868751525879,0.5178478956222534
206,9.948620796203613,0.542211651802063
207,9.948370933532715,0.5295633673667908
208,9.948134422302246,0.5573687553405762
209,9.94788932800293,0.5349417924880981
210,9.94764232635498,0.5345628261566162
211,9.947392463684082,0.5709227323532104
212,9.947144508361816,0.5335730314254761
213,9.946897506713867,0.5406575202941895
214,9.946648597717285,0.5478936433792114
215,9.946396827697754,0.5142602920532227
216,9.946145057678223,0.5394538044929504
217,9.945894241333008,0.5431538820266724
218,9.945645332336426,0.5623342990875244
219,9.945394515991211,0.5499701499938965
220,9.94514274597168,0.5140255689620972
221,9.944892883300781,0.5148147344589233
222,9.944645881652832,0.5239521265029907
223,9.944401741027832,0.5310264229774475
224,9.944146156311035,0.5513671040534973
225,9.943886756896973,0.5221130847930908
226,9.943633079528809,0.5496166944503784
227,9.943387985229492,0.5467158555984497
228,9.943145751953125,0.543765127658844
229,9.942891120910645,0.5418686866760254
230,9.942634582519531,0.5371472239494324
231,9.942388534545898,0.5307201743125916
232,9.942142486572266,0.518894612789154
233,9.941893577575684,0.5477399230003357
234,9.941645622253418,0.5296715497970581
235,9.941396713256836,0.5223564505577087
236,9.941143989562988,0.5482062101364136
237,9.940898895263672,0.5496354103088379
238,9.940650939941406,0.5307968854904175
239,9.940397262573242,0.5502704381942749
240,9.940150260925293,0.5427098274230957
241,9.93990421295166,0.5417485237121582
242,9.939641952514648,0.5235005617141724
243,9.939385414123535,0.5215597152709961
244,9.939139366149902,0.5456201434135437
245,9.938891410827637,0.520228385925293
246,9.938637733459473,0.5559115409851074
247,9.938384056091309,0.5506653189659119
248,9.938132286071777,0.5416339635848999
249,9.937886238098145,0.5544395446777344
250,9.93763542175293,0.5422956943511963
251,9.937378883361816,0.5438365340232849
252,9.937124252319336,0.5648314952850342
253,9.936871528625488,0.5418861508369446
254,9.936614036560059,0.5393670201301575
255,9.936366081237793,0.5502416491508484
256,9.93610668182373,0.5343581438064575
257,9.93586254119873,0.4946027994155884
258,9.935612678527832,0.5157867670059204
259,9.93536376953125,0.5600377321243286
260,9.935112953186035,0.5393214225769043
261,9.934863090515137,0.5350024700164795
262,9.934609413146973,0.5351529717445374
263,9.93436336517334,0.5436464548110962
264,9.93410587310791,0.5594815015792847
265,9.933855056762695,0.5453191995620728
266,9.933597564697266,0.5331831574440002
267,9.933343887329102,0.5373258590698242
268,9.933087348937988,0.5533073544502258
269,9.93283748626709,0.5511738061904907
270,9.932586669921875,0.5066490173339844
271,9.932341575622559,0.534294843673706
272,9.932101249694824,0.5273185968399048
273,9.931851387023926,0.5561934113502502
274,9.931604385375977,0.5296729803085327
275,9.931354522705078,0.5475879311561584
276,9.931097030639648,0.5670550465583801
277,9.930848121643066,0.5308023691177368
278,9.930594444274902,0.5392916202545166
279,9.930343627929688,0.5407884120941162
280,9.930098533630371,0.5334469079971313
281,9.929844856262207,0.5616611242294312
282,9.929595947265625,0.5260872840881348
283,9.929346084594727,0.533086895942688
284,9.929088592529297,0.523293137550354
285,9.928839683532715,0.5426634550094604
286,9.928585052490234,0.5194880962371826
287,9.92833423614502,0.5461705923080444
288,9.928088188171387,0.5460119247436523
289,9.927837371826172,0.5505183935165405
290,9.92758846282959,0.5433717966079712
291,9.92734146118164,0.5357985496520996
292,9.927094459533691,0.5220493674278259
293,9.926844596862793,0.5260459184646606
294,9.92659854888916,0.5585150718688965
295,9.926347732543945,0.5565241575241089
296,9.926095962524414,0.5283255577087402
297,9.9258451461792,0.5208595991134644
298,9.925585746765137,0.5609515309333801
299,9.925341606140137,0.5424408912658691
300,9.925088882446289,0.5398521423339844
301,9.924839973449707,0.5389408469200134
302,9.924586296081543,0.5356237292289734
303,9.924336433410645,0.5357913970947266
304,9.924088478088379,0.5536373853683472
305,9.923832893371582,0.5246225595474243
306,9.92358684539795,0.5374652147293091
307,9.92335033416748,0.5715981721878052
308,9.923095703125,0.5556380748748779
309,9.922846794128418,0.5447636246681213
310,9.922601699829102,0.5167018175125122
311,9.922355651855469,0.544869065284729
312,9.922111511230469,0.5514788627624512
313,9.92186164855957,0.5512995719909668
314,9.92161750793457,0.5656843781471252
315,9.921368598937988,0.5406683683395386
316,9.921121597290039,0.5251463055610657
317,9.92087173461914,0.5436990261077881
318,9.920619010925293,0.540800929069519
319,9.920365333557129,0.5526686310768127
320,9.920113563537598,0.525955319404602
321,9.919865608215332,0.5546850562095642
322,9.919615745544434,0.5263067483901978
323,9.919366836547852,0.561335027217865
324,9.919116020202637,0.5534605979919434
325,9.918861389160156,0.5316963791847229
326,9.918607711791992,0.5229651927947998
327,9.918356895446777,0.5451160669326782
328,9.91810131072998,0.5334442853927612
329,9.917855262756348,0.5352297425270081
330,9.917600631713867,0.5460358262062073
331,9.917351722717285,0.5536246299743652
332,9.917102813720703,0.5172079801559448
333,9.916857719421387,0.5198272466659546
334,9.916608810424805,0.5303523540496826
335,9.916356086730957,0.5399221181869507
336,9.916110038757324,0.5633500218391418
337,9.915855407714844,0.5164889693260193
338,9.915610313415527,0.5319074392318726
339,9.915361404418945,0.5487838983535767
340,9.915120124816895,0.5319117903709412
341,9.914871215820312,0.5250523090362549
342,9.9146146774292,0.5464745163917542
343,9.914369583129883,0.5561075210571289
344,9.914116859436035,0.5366746187210083
345,9.913872718811035,0.5533267259597778
346,9.913628578186035,0.5338006019592285
347,9.913373947143555,0.5680769681930542
348,9.913128852844238,0.5530530214309692
349,9.912880897521973,0.5239460468292236
350,9.912630081176758,0.5405677556991577
351,9.912372589111328,0.5441027283668518
352,9.912121772766113,0.5181417465209961
353,9.91186237335205,0.5454735159873962
354,9.911612510681152,0.5172410011291504
355,9.911361694335938,0.542668879032135
356,9.911118507385254,0.5214892625808716
357,9.910863876342773,0.5320242047309875
358,9.910613059997559,0.5454024076461792
359,9.910364151000977,0.546059787273407
360,9.910110473632812,0.5381926894187927
361,9.90986442565918,0.5276210308074951
362,9.909614562988281,0.5671815276145935
363,9.909366607666016,0.5473194122314453
364,9.909116744995117,0.5398585200309753
365,9.90886402130127,0.5482300519943237
366,9.908611297607422,0.5645089745521545
367,9.908354759216309,0.533352255821228
368,9.908102035522461,0.5383002758026123
369,9.907848358154297,0.5428816080093384
370,9.907601356506348,0.5525884628295898
371,9.907349586486816,0.5507975220680237
372,9.907095909118652,0.5572533011436462
373,9.906846046447754,0.5497302412986755
374,9.906603813171387,0.529143214225769
375,9.906349182128906,0.5324946641921997
376,9.906099319458008,0.5315860509872437
377,9.905848503112793,0.5299144983291626
378,9.905595779418945,0.5235756635665894
379,9.905349731445312,0.5463351011276245
380,9.905099868774414,0.5227359533309937
381,9.904852867126465,0.5462186336517334
382,9.904603958129883,0.5433781147003174
383,9.904345512390137,0.5351551175117493
384,9.904099464416504,0.5492855310440063
385,9.903854370117188,0.5302059650421143
386,9.903609275817871,0.5303304195404053
387,9.903356552124023,0.5563255548477173
388,9.903109550476074,0.5188761949539185
389,9.902857780456543,0.5399958491325378
390,9.90260124206543,0.5690933465957642
391,9.90234375,0.5485143661499023
392,9.90209674835205,0.5640987157821655
393,9.90184211730957,0.5365830659866333
394,9.901589393615723,0.543362021446228
395,9.901345252990723,0.5232897996902466
396,9.901089668273926,0.5307959318161011
397,9.900835990905762,0.5497871041297913
398,9.900585174560547,0.53937828540802
399,9.900333404541016,0.5474411249160767
400,9.9000825881958,0.5503369569778442
401,9.899832725524902,0.529575765132904
402,9.89958667755127,0.5260672569274902
403,9.899336814880371,0.5368178486824036
404,9.899093627929688,0.5345479249954224
405,9.898850440979004,0.5315173864364624
406,9.898603439331055,0.5434325337409973
407,9.89835262298584,0.516308069229126
408,9.898102760314941,0.553343653678894
409,9.897852897644043,0.5285102128982544
410,9.897600173950195,0.5532951354980469
411,9.897343635559082,0.5292010307312012
412,9.897088050842285,0.5285466909408569
413,9.896833419799805,0.5503699779510498
414,9.896580696105957,0.5547786355018616
415,9.896328926086426,0.5590921640396118
416,9.89608097076416,0.5370804071426392
417,9.89582347869873,0.5134511590003967
418,9.895578384399414,0.5573151707649231
419,9.895329475402832,0.5432043075561523
420,9.895078659057617,0.5523290634155273
421,9.894827842712402,0.5356476306915283
422,9.89457893371582,0.5212308764457703
423,9.894335746765137,0.5638653635978699
424,9.894084930419922,0.532634973526001
425,9.893841743469238,0.5429613590240479
426,9.893594741821289,0.5454709529876709
427,9.893336296081543,0.5322312116622925
428,9.893078804016113,0.5130228996276855
429,9.892828941345215,0.5153893232345581
430,9.892582893371582,0.5172541737556458
431,9.892327308654785,0.5327664017677307
432,9.89207649230957,0.5605133771896362
433,9.891823768615723,0.541540801525116
434,9.891563415527344,0.5441319942474365
435,9.89130973815918,0.5442348718643188
436,9.891059875488281,0.5337644815444946
437,9.890812873840332,0.5309252738952637
438,9.890558242797852,0.535711407661438
439,9.890316009521484,0.5389605760574341
440,9.890067100524902,0.5316094160079956
441,9.889819145202637,0.548034131526947
442,9.889561653137207,0.530502438545227
443,9.889310836791992,0.5675411224365234
444,9.889059066772461,0.5461176633834839
445,9.888802528381348,0.5308730006217957
446,9.88854694366455,0.5288019180297852
447,9.888299942016602,0.5405483245849609
448,9.888052940368652,0.5734221935272217
449,9.887795448303223,0.5530303716659546
450,9.887542724609375,0.5392515659332275
451,9.887292861938477,0.56180739402771
452,9.887046813964844,0.5422427654266357
453,9.886798858642578,0.5614107847213745
454,9.886545181274414,0.5434045791625977
455,9.886297225952148,0.5316298604011536
456,9.8860445022583,0.5212488174438477
457,9.885797500610352,0.5516582727432251
458,9.885543823242188,0.533764660358429
459,9.885297775268555,0.5595166683197021
460,9.885045051574707,0.524526834487915
461,9.884791374206543,0.5338954329490662
462,9.884530067443848,0.5627281665802002
463,9.884289741516113,0.5350179672241211
464,9.884041786193848,0.510633111000061
465,9.883787155151367,0.5472041964530945
466,9.883532524108887,0.5474866628646851
467,9.883282661437988,0.5425841808319092
468,9.883036613464355,0.5395339727401733
469,9.882784843444824,0.536528468132019
470,9.882533073425293,0.5383590459823608
471,9.882277488708496,0.5319796800613403
472,9.88202953338623,0.528574526309967
473,9.8817777633667,0.5131267309188843
474,9.881523132324219,0.555340051651001
475,9.881266593933105,0.5340030193328857
476,9.881014823913574,0.5573756694793701
477,9.880772590637207,0.5426964163780212
478,9.880528450012207,0.5450531244277954
479,9.880276679992676,0.5424652099609375
480,9.880027770996094,0.5497230291366577
481,9.87978744506836,0.5498378276824951
482,9.879535675048828,0.5088926553726196
483,9.879287719726562,0.5336670875549316
484,9.879027366638184,0.5405679941177368
485,9.878767967224121,0.5364416837692261
486,9.878515243530273,0.5522143840789795
487,9.87825870513916,0.5316349864006042
488,9.878008842468262,0.5295145511627197
489,9.877755165100098,0.548462986946106
490,9.877510070800781,0.5130088925361633
491,9.877267837524414,0.5352687239646912
492,9.87701416015625,0.5337591171264648
493,9.87675952911377,0.5348649024963379
494,9.876506805419922,0.5433996915817261
495,9.876263618469238,0.5455448627471924
496,9.87601089477539,0.5594561696052551
497,9.875762939453125,0.5378141403198242
498,9.875508308410645,0.549142599105835
499,9.875248908996582,0.5299822092056274
500,9.875007629394531,0.5448675155639648
